Selection,Source,RetrievalDate,Source Url,Title,Artist,Url,Culture,Date,Technique,Dimensions,Acc Num,View,Credit Line,Collections,Classification,Description,Provenance
NEPIP,MFA Boston Website,6April2020,https://collections.mfa.org/objects/33563/reverend-johannes-elison?ctx=a9194726-e423-4253-bbc0-c1b2347534b5&idx=0,Reverend Johannes Elison,Rembrandt Harmensz. van Rijn,https://collections.mfa.org/objects/33563/reverend-johannes-elison,,1634,Oil on canvas,174.0 x 124.5 cm (68 1/2 x 49 in.),56.510,ON VIEW,William K. Richardson Fund,Europe,Paintings,"The Reverend Johannes Elison was the minister of the Dutch Reformed Church in Norwich, England, his wife, Maria Bockenolle, is represented in the companion painting. The portraits were commissioned by their son, a wealthy Amsterdam merchant. Such life-size, full‑length portraits, a format typically associated with royal or noble patrons, were substantially more expensive than the more common bust or half‑length formats, Rembrandt painted only three full‑length pairs in his entire career. That the couple’s son could afford to commission these imposing paintings from Amsterdam’s leading portraitist says much about his social aspirations.","1634, commissioned by Johannes Elison the Younger (b. 1606 - d. 1677), Amsterdam, by inheritance to his sister, Ann Elison Dover (b. 1614 - d. 1681) and her husband, Daniel Dover (b. 1619 - d. 1702), Ludham, Norfolk, England, by descent through their daughter, Mary Dover Colby (b. 1649 - d. 1718) to the Colby family, Yarmouth, England, to Rev. Samuel Colby (b. 1781 - d. 1860), Little Ellingham Rectory, Norfolk, England [see note 1], June 30, 1860, posthumous Colby sale, Christie, Manson and Woods, London, lots 22 and 23, sold for 1850 gns. to Fisher (dealer), London [see note 2], 1863, sold by Fisher to Eugène Schneider (b. 1805 - d. 1875), Paris [see note 3], April 6, 1876, Schneider sale, Hôtel Drouot, Paris, lots 29 and 30, bought in and sold by the estate to Schneider's son, Henri Schneider (b. 1840 - d. 1898), Paris, by descent within the family and, by 1956, sold by the Schneider family, Paris, to Rosenberg and Stiebel, New York [see note 4], 1956, sold by Rosenberg and Stiebel to the MFA for $360,000 [see note 5]. (Accession Date: October 11, 1956);NOTES;[1] An English-language summary of the history of the portraits of Rev. Johannes Elison (b. about 1581 - d. 1639) and his wife, Maria Bockenolle (b. about 1590 - d. 1652), MFA accession nos. 56.510 and 56.511, can be found in J. Bruyn et al., A Corpus of Rembrandt Paintings (Dordrecht, 1986), vol. 2, cat. A98, pp. 532-540 (with additional bibliography). They were commissioned by the sitters' son, Johannes Elison the Younger, in 1634, and were bequeathed by him to his siblings. The two portraits were recorded in Yarmouth as early as 1763 by Horace Walpole (see Anecdotes of Painting in England, London, 1828, p. 5), and specifically in the Colby collection by Sylas Neville, see The Diary of Sylas Neville: 1767-1788, ed. Basil Cozens-Hardy (London, 1950), pp. 176-177, entry for August 26, 1772. The provenance was first published in the 1860 Colby sale catalogue.;[2] See the Art Journal (London), August 1860, p. 247.;[3] On Schneider's acquisition of the portraits, see W. B., ""Deux portraits innommés de Rembrandt,"" Révue Universelle des Arts 18 (1863): pp. 357-358, according to which Schneider purchased them in England. C. Hofstede de Groot, A Catalogue Raisonné of the Works of the Most Eminent Dutch Painters of the Seventeenth Century (London, 1916), vol. 6, p. 310, cat. no. 645, states specifically that Fisher sold them to Schneider in 1863.;[4] According to a letter from Saemy Rosenberg to Thomas Maytham of the MFA (October 24, 1956). Henri's son, Eugène Schneider (b. 1868 - d. 1942), lent the pair to the Exhibition of Dutch Art, 1450-1900 (Royal Academy of Arts, London, January 4 - March 9, 1929), cat. nos. 83-84.;[5] The portraits of Rev. Elison and his wife were sold together for this price."
NEPIP,MFA Boston Website,6April2020,https://collections.mfa.org/objects/32704/algerian-girl?ctx=e56b299b-2532-4f5d-abe9-5703554a7801&idx=0,Algerian Girl,Pierre-Auguste Renoir,https://collections.mfa.org/objects/32704/algerian-girl,,1881,Oil on canvas,50.8 x 40.6 cm (20 x 16 in.),39.677,NOT ON VIEW,Juliana Cheney Edwards Collection,Europe,Paintings,"Renoir traveled to the French colony of Algeria twice in 1881, seeking the dazzling light and exotic subject matter made famous (and marketable) by Eugène Delacroix, a great Romantic painter, some fifty years before. Frustrated by the reluctance of Muslim women to pose for him, Renoir often hired Pieds-Noirs—French nationals living in Algeria—to pose as models, dressing them in native costumes and darkening their hair with his brush.","May 22, 1882, sold by the artist to Durand-Ruel, Paris, from Durand-Ruel, Paris, to Durand-Ruel, New York, October 20, 1913, sold by Durand-Ruel, New York to Hannah Marcy Edwards (d. 1929), Boston, 1929, by inheritance to her sister, Grace M. Edwards (d. 1938), Boston, 1939, bequest of Hannah Marcy Edwards to the MFA [see note 1]. (Accession Date: October 11, 1939);NOTES;[1] Siblings Robert (d. 1924), Hannah (d. 1929), and Grace (d. 1938) Edwards were each collectors of art, who seemed to have had joint ownership of the objects in their possession. When Robert died, he bequeathed his collection to the MFA in memory of their mother, Juliana Cheney Edwards. In 1925, after his death, part of his collection was acquired by the Museum, and the remainder went to his sisters, with the understanding that the objects would ultimately be left to the MFA in the collection begun in memory of their mother. The collections of Hannah and Grace were left to the MFA in 1939, following Grace's death. It is not always possible to determine exactly which paintings each sibling had owned."
NEPIP,MFA Boston Website,6April2020,https://collections.mfa.org/objects/33686/boating-couple-said-to-be-aline-charigot-and-renoir?ctx=e1bbc322-99da-4f9b-954b-348b787d4453&idx=0,Boating Couple (said to be Aline Charigot and Renoir),Pierre-Auguste Renoir,https://collections.mfa.org/objects/33686/boating-couple-said-to-be-aline-charigot-and-renoir,,about 1881,Pastel on paper,45.1 x 58.4 cm (17 3/4 x 23 in.),61.393,NOT ON VIEW,Given in memory of Governor Alvan T. Fuller by the Fuller Foundation,Europe,Pastels,,"August 25, 1891, sold by the artist to Durand-Ruel, Paris;November 27, 1924, sold by Durand-Ruel, Paris, to Alvan Tufts Fuller (d. 1958), Boston;1959, to the Alvan T. Fuller Foundation, Inc;1961, gift of the Fuller Foundation to the MFA. (Accession Date: May 10, 1961)"
NEPIP,MFA Boston Website,6April2020,https://collections.mfa.org/objects/35487/bust-portrait-of-a-young-woman?ctx=5cbb97a1-0328-43b5-92b7-7f727cf7028d&idx=0,,Pierre-Auguste Renoir,,,,Oil on canvas,Overall: 55.9 x 46.3cm (22 x 18 1/4in.),1993.42,,Bequest of William A. Coolidge,Europe,Paintings,,"1918, possibly with Ambroise Vollard (b. 1866 - d. 1939), Paris (?) [see note 1]. By 1949, James Bramford, Esq., England, sold by Bramford to the Mayor Gallery, London (stock no. MG 3678), 1949, sold by the Mayor Gallery to William A. Coolidge (b. 1901 - d. 1992), Topsfield and Cambridge, MA [see note 2], 1993, bequest of William A. Coolidge to the MFA [see note 3], June 23, 2011, deaccessioned by the MFA for sale through Sotheby's, New York.;NOTES;[1] Published in his Tableaux, Pastels et Dessins de Pierre-Auguste Renoir (Paris, 1918), vol. 1, p. 29, no. 116. [2] Entitled ""Gabrielle"" at the time of the sale. Provenance information compiled with the kind assistance of Niina Cunynghame of the Mayor Gallery, London. [3] MFA accession date: January 27, 1993 (accession no. 1993.42)"
NEPIP,MFA Boston Website,6April2020,https://collections.mfa.org/objects/33323/children-on-the-seashore-guernsey?ctx=feb52fa0-f640-4dfd-bffc-ca123a4487c9&idx=0,"Children on the Seashore, Guernsey",Pierre-Auguste Renoir,https://collections.mfa.org/objects/33323/children-on-the-seashore-guernsey,,about 1883,Oil on canvas,91.4 x 66.4 cm (36 x 26 1/8 in.),48.594,NOT ON VIEW,Bequest of John T. Spaulding,Europe,Paintings,"On a bay ringed by cliffs, fashionable young Parisians enjoy the sun and sea. This scene was inspired by the beaches of Guernsey, an island in the English Channel where Renoir spent the summer of 1883 sketching. Although loosely defined (and unfinished at its right and upper edges), this picture wasn’t painted en plein air, outdoors on a Guernsey beach, but back in Renoir’s Paris studio, from studies he had made during his stay on the Channel.","Sold by the estate of the artist to the Galérie Barbazanges, Paris (stock no. 11756) [see note 1], sold by Barbazanges to Howard Young Galleries, New York (stock no. 2020) [see note 2], November 6, 1922, sold by Howard Young to John Taylor Spaulding (b. 1870 - d. 1948), Boston, 1948, bequest of John Taylor Spaulding to the MFA. (Accession Date: June 3, 1948);NOTES;[1] According to a label on the reverse of the painting.;[2] According to a letter from Howard Young to Angelica Rudenstine of the MFA (December 8, 1961)."
NEPIP,MFA Boston Website,6April2020,https://collections.mfa.org/objects/34183/coco-claude-renoir?ctx=5aff59cf-e789-418c-9954-23fddf67b8d4&idx=0,Coco (Claude Renoir),Pierre-Auguste Renoir,https://collections.mfa.org/objects/34183/coco-claude-renoir,,1910,Oil on canvas,55 x 46.4 cm (21 5/8 x 18 1/4 in.),1973.513,NOT ON VIEW,Gift of Mrs. George Putnam,Europe,Paintings,"This painting represents Claude as a boy of nine. He wears regulation school shorts and the cropped, tousled haircut of an elementary school student. A child of Renoir’s old age, his growth is chronicled in the plump and rosy style of the artist’s late pictures.","After the death of the artist in 1919, passed to his estate [see note 1]. January/February, 1934, Mr. R. L. [see note 2]. Paul Guillaume (b. 1891 - d. 1934), Paris, 1935, consigned by his widow, Domenica Guillaume (née Juliette Lacaze, b. 1898 - d. 1977), to the Valentine Gallery, New York (stock no. 1033C) [see note 3], December, 1935, sold by Valentine Gallery to Katherine Harte (Mrs. George) Putnam (b. 1891 - d. 1986), Boston, 1973, gift of Mrs. George Putnam to the MFA. (Accession Date: October 10, 1973);NOTES;[1] Published by Bernheim-Jeune, L'Atelier de Renoir, vol. 2 (Paris, 1931), pl. 121, cat. no. 376, among works of art from the artist's estate.;[2] Lent to the ""Exposition d'Oeuvres des dix dernières années de Renoir"" (Galerie Paul Rosenberg, Paris, January 16-February 24, 1934), cat. no. 7, as ""Claude Renoir assis"" from the collection of M. R. L[...].;[3] Many thanks to Julia May Boddewyn for providing the details of the transactions with Valentine Gallery."
NEPIP,MFA Boston Website,6April2020,https://collections.mfa.org/objects/32592/dance-at-bougival?ctx=456feb3f-45ac-49c9-b78a-07394e33a35e&idx=0,Dance at Bougival,Pierre-Auguste Renoir,https://collections.mfa.org/objects/32592/dance-at-bougival,,1883,Oil on canvas,181.9 x 98.1 cm (71 5/8 x 38 5/8 in.),37.375,ON VIEW,Picture Fund,Europe,Paintings,"The open-air cafés of suburban Bougival, on the Seine outside Paris, were popular recreation spots for city dwellers, including the Impressionist painters. Renoir, who was primarily a figure painter, uses intense color and lush brushwork to heighten the sense of pleasure conveyed by the whirling couple who dominate the composition. The woman's face, framed by her red bonnet, is the focus of attention, both ours and her companion's.","April 16, 1883, deposited by the artist with Durand-Ruel, Paris, November 12, 1884, returned to the artist, February 19, 1886, deposited by the artist with Durand-Ruel and shipped to New York, November 22, 1886, sold by the artist to Durand-Ruel and sold the same day to Mme. Hiltbrunner, June 15, 1889, deposited by Mme. Hiltbrunner with Durand-Ruel, August 25, 1891, sold by Mme. Hiltbrunner to Durand-Ruel and, in September, 1891, transferred back to Paris [see note 1], January 2, 1894, sold by Durand-Ruel, Paris to Félix-François Depeaux (b. 1853 - d. 1920), Rouen, May 31 - June 1, 1906, Depeaux sale, Galerie Georges Petit, Paris, lot 38, to Depeaux's brother-in-law, Edmond Décap, Paris, by descent to Maurice Barret-Décap, Biarritz, France, 1937, sold by Barret-Décap, possibly through Anthony H. Manley, Paris [see note 2] to the dealers Paul Brame (b. 1898 - d. 1971) and César de Hauke (b. 1900), Paris, for Jacques Seligmann et Fils, Paris [see note 3], March 19, 1937, transferred from Seligmann, Paris, to Jacques Seligmann and Co., New York, April, 1937, sold by Seligmann, New York, to the MFA for $150,000. (Accession Date: May 5, 1937);NOTES;[1] The early provenance and information about Durand-Ruel's transactions is taken from Colin B. Bailey, Renoir, Impressionism, and Full-Length Painting (exh. cat. Frick Collection, New York, 2012), p. 212.;[2] Maurice Barret-Décap owned the painting until at least February 9, 1937, as his correspondence with Seligmann attests. The provenance provided by Seligmann at the time of the painting's acquisition lists the name of Anthony Manley after that of Barret-Décap. The gallery's shipping papers from March 19, 1937, note that it was purchased from Manley on February 13 (year illegible, presumably 1937), Manley also wrote to Seligmann on April 3, 1937, regarding the payment of interest on the painting. It is possible that Barret-Décap sold the work to Seligmann through Manley, that the two men owned it jointly, or that Manley owned the work for a very short period of time, around February 9-13, 1937.;[3] De Hauke was a sales representative for Jacques Seligmann and Co. While he purchased works of art that were sold by the gallery, the ownership of the objects was often officially shared by several art dealers, and the transactions became quite complicated. De Hauke and Brame worked together on several occasions."
NEPIP,MFA Boston Website,6April2020,https://collections.mfa.org/objects/32703/girls-picking-flowers-in-a-meadow?ctx=17d737b9-a2fe-4af4-9ca0-1772c256c2fb&idx=0,Girls Picking Flowers in a Meadow,Pierre-Auguste Renoir,https://collections.mfa.org/objects/32703/girls-picking-flowers-in-a-meadow,,about 1890,Oil on canvas,65.1 x 81 cm (25 5/8 x 31 7/8 in.),39.675,NOT ON VIEW,Juliana Cheney Edwards Collection,Europe,Paintings,"Renoir spent the summer of 1890 at the country house of fellow Impressionist Berthe Morisot and her husband Eugène Manet, Edouard Manet’s brother. Renoir asked their daughter, Julie, to pose for him, along with her fair-haired cousin, Jeanne Gobillard. Renoir gives the girls—their bonnets elaborately ruffled and ribboned—the fanciful air of shepherdesses in a rococo pastoral, taking his cue from the 18th-century artist François Boucher and his airy, make-believe scenes. With its flowering sapling at left, the picture also reads as an allegory of budding maturity.","February 3, 1892, sold by the artist to Durand-Ruel, Paris and New York (stock no. 2048), 1912, sold by Durand-Ruel to Hannah Marcy Edwards (d. 1929), Boston, 1929, by inheritance to her sister, Grace M. Edwards (d. 1938), Boston, 1939, bequest of Hannah Marcy Edwards to the MFA [see note 1]. (Accession Date: October 11, 1939);NOTES;[1] Siblings Robert (d. 1924), Hannah (d. 1929), and Grace (d. 1938) Edwards were each collectors of art, who seemed to have had joint ownership of the objects in their possession. When Robert died, he bequeathed his collection to the MFA in memory of their mother, Juliana Cheney Edwards. In 1925, after his death, part of his collection was acquired by the Museum, and the remainder went to his sisters, with the understanding that the objects would ultimately be left to the MFA in the collection begun in memory of their mother. The collections of Hannah and Grace were left to the MFA in 1939, following Grace's death. It is not always possible to determine exactly which paintings each sibling had owned."
NEPIP,MFA Boston Website,6April2020,https://collections.mfa.org/objects/33324/jacques-bergeret-as-a-child?ctx=1b97590a-afd9-4f6b-8e82-293fde85a67d&idx=0,Jacques Bergeret as a Child,Pierre-Auguste Renoir,https://collections.mfa.org/objects/33324/jacques-bergeret-as-a-child,,about 1880,Oil on canvas,41 x 32.1 cm (16 1/8 x 12 5/8 in.),48.595,NOT ON VIEW,Bequest of John T. Spaulding,Europe,Paintings,,"April 6, 1923, sold by Paul Rosenberg, Paris, to M. Knoedler and Co., London (stock no. 6979) [see note], June 12, 1923, sold by Knoedler (through Knoedler, New York, stock no. 15638) to Howard Young Gallery, New York, November 20, 1923, sold by Howard Young to John Taylor Spaulding (b. 1870 - d. 1948), Boston, 1948, bequest of John Taylor Spaulding to the MFA. (Accession Date: June 3, 1948);NOTE: As ""Tête d'Enfant."" Getty Provenance Index, M. Knoedler and Co. records, London stock book 4, no. 6979."
NEPIP,MFA Boston Website,6April2020,https://collections.mfa.org/objects/33325/landscape-on-the-coast-near-menton?ctx=daebd825-b533-4c55-8268-4e086204bc4d&idx=0,"Landscape on the Coast, near Menton",Pierre-Auguste Renoir,https://collections.mfa.org/objects/33325/landscape-on-the-coast-near-menton,,1883,Oil on canvas,65.7 x 81.3 cm (25 7/8 x 32 in.),48.596,ON VIEW,Bequest of John T. Spaulding,Europe,Paintings,"In December 1883 Monet and Renoir traveled along the Mediterranean coast from Marseille to Genoa. The trip was Renoir’s first to the region where he would settle at the end of his life. Smitten by its beauty, he wrote to his patron Paul Berard, “…alas our poor palette can’t match up to it.” Nevertheless, with brilliant color and feathery brushstrokes, this picture sets out to capture the place, inviting the viewer into a windswept grove on bluffs overlooking the sea.","August 25, 1891, purchased by Durand-Ruel, Paris (stock no. 1462) [see note 1], April 7, 1897, sold by Durand-Ruel, Paris to Durand-Ruel, New York (stock no. 1848), July 25, 1923, sold by Durand-Ruel, New York to Annie Swan (Mrs. Lewis Larned) Coburn (b. 1856 - d. 1932), Chicago [see note 2]. 1924, Durand-Ruel, New York, December 1, 1924, sold by Durand-Ruel to John Taylor Spaulding (b. 1870 - d. 1948), Boston, 1948, bequest of John Taylor Spaulding to the MFA. (Accession Date: June 3, 1948);NOTES;[1] According to a letter from Durand-Ruel to the MFA (September 4, 1998), the gallery purchased the painting on August 25, 1891, it is not known from whom.;[2] Correspondence from Durand-Ruel, New York to John Taylor Spaulding (May 15, 1924) states that the gallery purchased the painting directly from the artist, sold it in Paris to the Prince de Wagram, and after the prince's death in 1918, acquired it again. However, in 1998, Durand-Ruel (as above, n. 1) provided the MFA with a copy of notes from their archives (July 26, 1923), indicating that the New York branch of the gallery acquired the painting in 1897 and sold it to Mrs. A. S. Coburn in 1923. The stock and photograph numbers identified with the painting sold to Mrs. Coburn are also found on the reverse of the MFA painting's original stretcher. It is therefore likely that in 1924, the MFA composition was confused with another painting and an incorrect provenance was provided."
